iter	RMSE
343	0.01849711213
344	0.01849680648
345	0.0184966196
346	0.01849629517
347	0.01849603847
348	0.01849562574
349	0.01849560197
350	0.01849528062
351	0.01849449752
352	0.01849421616
353	0.01849392436
354	0.01849358292
355	0.01849340316
356	0.01849307184
357	0.01849281171
358	0.01849211737
359	0.01849169712
360	0.01849147561
361	0.01849113205
362	0.01849089473
363	0.01849063294
364	0.01849054287
365	0.01849029096
366	0.01848996744
367	0.01848952794
368	0.01848910099
369	0.01848861403
370	0.01848790831
371	0.01848763481
372	0.01848738354
373	0.01848728707
374	0.01848700848
375	0.01848656953
376	0.01848607593
377	0.01848581014
378	0.01848557238
379	0.01848542528
380	0.01848520808
381	0.01848494093
382	0.01848476172
383	0.01848424592
384	0.01848384923
385	0.01848361349
386	0.01848342875
387	0.01848320141
388	0.01848285063
389	0.01848267154
390	0.01848241759
391	0.01848207483
392	0.01848203643
393	0.01848173719
394	0.01848123902
395	0.01848084474
396	0.01848065969
397	0.01848016341
398	0.01847988713
399	0.0184792702
400	0.01847904189
401	0.01847891894
402	0.01847860717
403	0.01847858012
404	0.0184783633
405	0.01847817522
406	0.0184779513
407	0.01847782457
408	0.01847745404
409	0.0184772781
410	0.0184770114
411	0.01847629138
412	0.01847609686
413	0.01847586172
414	0.01847570246
415	0.01847544435
416	0.01847513779
417	0.01847489362
418	0.01847462953
419	0.01847438759
420	0.01847414588
421	0.01847380425
422	0.01847347245
423	0.01847324192
424	0.01847315862
425	0.01847265705
426	0.01847249666
427	0.01847202868
428	0.01847180708
429	0.01847166688
430	0.01847147808
431	0.01847132642
432	0.01847088942
433	0.01847033645
434	0.0184701451
435	0.01846986949
436	0.01846950176
437	0.0184693127
438	0.01846902131
439	0.01846872269
440	0.0184683525
441	0.01846813942
442	0.01846787058
443	0.0184673664
444	0.01846703623
445	0.01846680815
446	0.01846669641
447	0.01846642292
448	0.01846579733
449	0.01846561016
450	0.01846528825
451	0.01846518057
452	0.01846473209
453	0.01846440704
454	0.01846418103
455	0.01846399692
456	0.01846360757
457	0.01846338603
458	0.01846311257
459	0.01846250032
460	0.01846190477
461	0.01846157354
462	0.01846133338
463	0.01846101035
464	0.0184607461
465	0.01846049466
466	0.01846004324
467	0.01845975997
468	0.01845950601
469	0.01845917325
470	0.01845892276
471	0.01845854488
472	0.01845827708
473	0.01845774128
474	0.01845756383
475	0.01845738989
476	0.01845703911
477	0.01845657102
478	0.01845630713
479	0.01845619211
480	0.01845598506
481	0.01845567703
482	0.01845563182
483	0.01845518797
484	0.01845478425
485	0.01845426238
486	0.01845400511
487	0.01845379962
488	0.01845344591
489	0.01845325882
490	0.01845293958
491	0.01845272569
492	0.01845244435
493	0.01845223853
494	0.01845195256
495	0.01845190606
496	0.01845164333
497	0.01845131169
498	0.01845076623
499	0.01845001159
500	0.01844981635
501	0.01844959735
502	0.01844951178
503	0.0184493838
504	0.0184493649
505	0.01844908495
506	0.01844846098
507	0.01844806506
508	0.01844776846
509	0.01844739401
510	0.01844718528
511	0.01844701051
512	0.01844669079
513	0.01844636189
514	0.0184460931
515	0.01844586545
516	0.01844567692
517	0.01844535512
518	0.01844485911
519	0.01844473268
520	0.01844440878
521	0.01844413298
522	0.01844389519
523	0.01844369987
524	0.01844339151
525	0.01844327659
526	0.01844298837
527	0.01844272739
528	0.01844245353
529	0.01844225591
530	0.01844183604
531	0.01844171051
532	0.01844147567
533	0.01844112362
534	0.0184408341
535	0.01844070711
536	0.01844039623
537	0.01844008073
538	0.018439786
539	0.01843933194
540	0.0184389905
541	0.01843864816
542	0.01843838251
543	0.01843805266
544	0.01843788624
545	0.01843727054
546	0.01843699245
547	0.01843668723
548	0.01843640994
549	0.01843616019
550	0.01843592551
551	0.01843552029
552	0.01843500036
553	0.01843471018
554	0.0184344903
555	0.01843410142
556	0.0184339235
557	0.01843346629
558	0.01843304597
559	0.01843257287
560	0.01843216281
561	0.01843198577
562	0.01843171454
563	0.01843140852
564	0.01843137838
565	0.01843125879
566	0.01843100017
567	0.01843097252
568	0.01843066627
569	0.01843036999
570	0.01843009287
571	0.01842983833
572	0.0184295369
573	0.01842920546
574	0.01842884566
575	0.01842882879
576	0.01842865928
577	0.01842864073
578	0.01842862389
579	0.01842840791
580	0.01842794971
581	0.01842763376
582	0.01842751106
583	0.01842723995
584	0.01842722281
585	0.01842693837
586	0.01842659991
587	0.01842603964
588	0.01842580901
589	0.01842561042
590	0.01842516299
591	0.01842489082
592	0.01842459213
593	0.0184243419
594	0.01842419366
595	0.0184236809
596	0.01842330892
597	0.01842268959
598	0.01842245885
599	0.01842244378
600	0.01842220512
601	0.01842187569
602	0.01842154608
603	0.01842126166
604	0.01842095643
605	0.01842046462
606	0.01842006957
607	0.01841978689
608	0.01841953699
609	0.01841923116
610	0.01841891392
611	0.01841866077
612	0.01841832222
613	0.01841797568
614	0.01841741395
615	0.01841720213
616	0.01841671065
617	0.01841648946
618	0.01841619741
619	0.01841595285
620	0.0184157055
621	0.01841537854
622	0.01841498268
623	0.01841487655
624	0.01841477291
625	0.01841446684
626	0.01841425191
627	0.01841405901
628	0.01841362613
629	0.01841328354
630	0.01841298245
631	0.01841261128
632	0.01841221172
633	0.01841202457
634	0.01841171184
635	0.01841157079
636	0.01841128706
637	0.0184108798
638	0.01841064635
639	0.01841037506
640	0.01840996667
641	0.01840975205
642	0.01840937967
643	0.01840923665
644	0.01840869208
645	0.01840842784
646	0.0184084129
647	0.01840816001
648	0.01840798714
649	0.01840777907
650	0.01840763988
651	0.01840738356
652	0.0184071595
653	0.01840708681
654	0.0184066761
655	0.01840603428
656	0.01840582404
657	0.01840546859
658	0.01840537459
659	0.01840492097
660	0.01840448157
661	0.01840413805
662	0.01840401919
663	0.01840363567
664	0.01840331972
665	0.01840323403
666	0.01840305174
667	0.01840272315
668	0.01840230581
669	0.01840206796
670	0.01840182622
671	0.01840136175
672	0.01840113954
673	0.01840071877
674	0.01840037311
675	0.01840036076
676	0.01840001182
677	0.01839984404
678	0.0183996031
679	0.01839918789
680	0.01839886034
681	0.01839832687
682	0.01839818162
683	0.01839788412
684	0.01839759388
685	0.01839731838
686	0.01839695241
687	0.01839643497
688	0.01839631168
689	0.01839591167
690	0.01839558963
691	0.01839539463
692	0.01839510153
693	0.01839477831
694	0.01839439345
695	0.01839409612
696	0.01839376523
697	0.01839337821
698	0.01839335588
699	0.01839297826
700	0.01839270472
701	0.01839232763
702	0.01839213051
703	0.01839172119
704	0.01839155382
705	0.01839140463
706	0.01839104676
707	0.01839090655
708	0.01839062603
709	0.01839042366
710	0.01839014489
711	0.01838978158
712	0.01838928169
713	0.01838893333
714	0.01838872431
715	0.01838852258
716	0.01838830164
717	0.0183881016
718	0.0183879316
719	0.01838772205
720	0.01838735355
721	0.01838698219
722	0.01838663208
723	0.01838625809
724	0.01838596365
725	0.0183858623
726	0.01838564986
727	0.01838536597
728	0.01838505552
729	0.01838459669
730	0.01838409342
731	0.01838359286
732	0.01838358126
733	0.01838336892
734	0.01838299841
735	0.01838258046
736	0.01838216914
737	0.01838205928
738	0.01838203898
739	0.018381794
740	0.01838152446
741	0.0183813793
742	0.01838131537
743	0.01838123637
744	0.01838087742
745	0.01838064654
746	0.01838031803
747	0.01838009665
748	0.0183798139
749	0.018379523
750	0.01837930166
751	0.01837886442
752	0.01837850047
753	0.01837802757
754	0.01837766548
755	0.01837756329
756	0.0183773659
757	0.01837712605
758	0.01837685945
759	0.01837674688
760	0.01837637868
761	0.01837619283
762	0.01837606861
763	0.01837568865
764	0.01837556117
765	0.01837494711
766	0.01837465748
767	0.01837463564
768	0.01837443028
769	0.01837395105
770	0.01837393824
771	0.01837373168
772	0.0183734677
773	0.01837309208
774	0.01837278705
775	0.01837242978
776	0.0183720526
777	0.0183718368
778	0.01837182286
779	0.01837135226
780	0.01837104809
781	0.0183708707
782	0.01837056391
783	0.01837024083
784	0.01837002003
785	0.01836982921
786	0.01836966815
787	0.01836927196
788	0.01836901179
789	0.018368481
790	0.01836823515
791	0.01836800051
792	0.01836760414
793	0.0183672177
794	0.01836693494
795	0.01836656203
796	0.01836613487
797	0.01836570198
798	0.01836539527
799	0.01836522833
800	0.01836497058
801	0.01836478693
802	0.01836429005
803	0.0183639562
804	0.01836351658
805	0.01836333104
806	0.01836291761
807	0.01836254283
808	0.01836215664
809	0.01836186922
810	0.01836164801
811	0.01836129406
812	0.01836100309
813	0.01836082865
814	0.01836045725
815	0.01836033863
816	0.01835999998
817	0.0183598375
818	0.01835964678
819	0.01835934956
820	0.01835897496
821	0.01835865765
822	0.01835845309
823	0.01835803175
824	0.0183580156
825	0.01835784971
826	0.01835755371
827	0.01835736154
828	0.01835719199
829	0.01835692763
830	0.01835670198
831	0.01835638924
832	0.01835612439
833	0.01835572406
834	0.01835571588
835	0.01835546692
836	0.01835523707
837	0.01835499346
838	0.01835480618
839	0.01835469305
840	0.0183545956
841	0.01835426087
842	0.01835388417
843	0.01835387457
844	0.01835354534
845	0.01835307056
846	0.01835286226
847	0.01835280753
848	0.01835245511
849	0.01835223984
850	0.01835220236
851	0.0183519657
852	0.01835175366
853	0.01835143963
854	0.01835124714
855	0.01835103492
856	0.01835083829
857	0.01835057968
858	0.01835045697
859	0.01834998562
860	0.01834969421
861	0.01834925186
862	0.01834899587
863	0.01834865196
864	0.01834841238
865	0.01834825496
866	0.01834787349
867	0.01834767838
868	0.01834723639
869	0.01834698012
870	0.01834671434
871	0.01834663754
872	0.01834650435
873	0.01834617121
874	0.01834576097
875	0.018345486
876	0.01834530662
877	0.01834529891
878	0.01834505028
879	0.01834485725
880	0.01834457976
881	0.01834444217
882	0.01834421106
883	0.01834411472
884	0.01834408926
885	0.01834376209
886	0.01834338792
887	0.01834322648
888	0.01834288778
889	0.01834286742
890	0.01834264507
891	0.01834238539
892	0.01834213551
893	0.0183418063
894	0.01834149577
895	0.01834122279
896	0.01834091605
897	0.01834067848
898	0.01834035512
899	0.01834008689
900	0.01833987784
901	0.01833946475
902	0.01833913787
903	0.01833894378
904	0.01833885
905	0.01833861005
906	0.01833832968
907	0.01833809026
908	0.01833795532
909	0.01833749714
910	0.01833715655
911	0.01833689232
912	0.01833639624
913	0.01833613917
914	0.01833595231
915	0.01833568617
916	0.01833547299
917	0.01833530089
918	0.01833501311
919	0.01833479003
920	0.01833459225
921	0.01833428111
922	0.01833407519
923	0.01833362495
924	0.01833341311
925	0.01833328722
926	0.01833297044
927	0.0183328302
928	0.01833282065
929	0.01833255355
930	0.01833208944
931	0.01833169186
932	0.01833122135
933	0.01833098392
934	0.01833067256
935	0.01833062862
936	0.01833020902
937	0.01833006544
938	0.01832999062
939	0.01832984647
940	0.01832948867
941	0.01832947257
942	0.01832915027
943	0.01832883649
944	0.01832875485
945	0.01832852961
946	0.01832841177
947	0.01832839941
948	0.01832815951
949	0.01832789152
950	0.01832747687
951	0.01832727568
952	0.01832696908
953	0.01832695448
954	0.01832675517
955	0.01832636972
956	0.01832605465
957	0.01832578708
958	0.01832555232
959	0.01832554265
960	0.01832536369
961	0.0183253143
962	0.01832514042
963	0.01832494059
964	0.01832476418
965	0.01832451793
966	0.01832413273
967	0.01832374532
968	0.01832346847
969	0.01832310177
970	0.01832289562
971	0.01832273763
972	0.01832260069
973	0.01832217654
974	0.01832198365
975	0.01832190517
976	0.01832155511
977	0.01832121324
978	0.01832087276
979	0.01832051097
980	0.01832032182
981	0.01831990973
982	0.01831939796
983	0.0183191326
984	0.01831906754
985	0.01831877727
986	0.0183185428
987	0.01831834647
988	0.01831805904
989	0.01831784452
990	0.01831757033
991	0.01831735536
992	0.01831714055
993	0.01831684379
994	0.01831638341
995	0.01831580883
996	0.01831561829
997	0.01831542436
998	0.01831505885
999	0.01831492817
